time,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,rain_sum,weathercode,windspeed_10m_max,city
2020-02-03,24.1,14.7,24.5,15.3,0.7,0.7,51.0,14.1,Nairobi
2020-02-04,24.4,15.5,25.8,16.0,1.5,1.5,53.0,13.5,Nairobi
2020-02-05,24.2,14.9,25.5,15.3,1.3,1.3,53.0,15.0,Nairobi
2020-02-06,23.9,15.5,24.6,16.2,1.6,1.6,51.0,17.0,Nairobi
2020-02-07,26.1,14.1,26.0,13.7,0.4,0.4,51.0,19.0,Nairobi
2020-02-08,24.4,15.2,24.7,15.9,0.4,0.4,51.0,18.8,Nairobi
2020-02-09,24.4,14.5,25.3,14.3,0.2,0.2,51.0,17.2,Nairobi
2020-02-10,26.6,13.1,26.3,12.9,0.0,0.0,3.0,14.8,Nairobi
2020-02-11,28.1,12.7,28.1,12.8,0.0,0.0,2.0,12.1,Nairobi
2020-02-12,25.9,14.8,27.0,14.1,0.3,0.3,51.0,9.4,Nairobi
2020-02-13,24.2,16.4,25.1,17.3,18.9,18.9,63.0,17.4,Nairobi
2020-02-14,23.2,15.2,22.8,15.2,2.7,2.7,53.0,22.3,Nairobi
2020-02-15,22.9,15.5,23.1,15.1,4.8,4.8,53.0,16.3,Nairobi
2020-02-16,22.8,15.1,24.3,15.4,5.9,5.9,61.0,17.2,Nairobi
2020-02-17,24.8,15.7,25.2,16.7,3.0,3.0,53.0,14.9,Nairobi
2020-02-18,24.6,16.5,26.3,16.7,4.5,4.5,53.0,14.1,Nairobi
2020-02-19,24.2,15.8,26.9,16.3,2.0,2.0,51.0,15.9,Nairobi
2020-02-20,25.7,15.8,27.6,16.7,0.9,0.9,51.0,10.4,Nairobi
2020-02-21,25.3,15.9,27.3,16.4,12.9,12.9,63.0,13.7,Nairobi
2020-02-22,25.0,16.9,26.4,17.7,2.9,2.9,51.0,18.4,Nairobi
2020-02-23,24.8,16.3,25.9,16.6,2.3,2.3,51.0,20.4,Nairobi
2020-02-24,24.6,15.6,24.8,15.8,2.2,2.2,53.0,21.8,Nairobi
2020-02-25,26.6,15.5,29.0,15.2,2.0,2.0,61.0,10.9,Nairobi
2020-02-26,25.9,15.9,27.1,16.9,4.3,4.3,61.0,17.4,Nairobi
2020-02-27,24.6,16.7,27.7,17.6,58.9,58.9,65.0,20.4,Nairobi
2020-02-28,25.4,16.8,26.3,17.8,3.9,3.9,53.0,16.9,Nairobi
2020-02-29,26.6,14.2,28.3,14.4,0.2,0.2,51.0,11.1,Nairobi
2020-03-01,26.7,16.2,28.7,17.4,2.3,2.3,55.0,11.2,Nairobi
2020-03-02,24.4,16.8,27.4,17.9,16.5,16.5,63.0,8.2,Nairobi
2020-03-03,24.4,13.9,26.3,14.6,5.9,5.9,61.0,10.0,Nairobi
2020-03-04,25.3,15.2,26.1,15.9,3.2,3.2,55.0,10.9,Nairobi
2020-03-05,26.3,15.5,26.5,15.4,18.3,18.3,65.0,16.2,Nairobi
2020-03-06,26.8,15.1,28.0,15.3,0.0,0.0,3.0,14.5,Nairobi
2020-03-07,26.0,16.2,28.3,16.6,38.9,38.9,63.0,15.0,Nairobi
2020-03-08,24.4,16.6,27.1,17.4,2.7,2.7,51.0,16.3,Nairobi
2020-03-09,24.7,16.9,27.8,18.4,34.6,34.6,65.0,13.4,Nairobi
2020-03-10,24.7,16.5,27.6,17.5,3.2,3.2,51.0,13.6,Nairobi
2020-03-11,24.7,16.9,25.7,17.5,16.0,16.0,63.0,13.5,Nairobi
2020-03-12,24.5,16.9,26.9,17.6,5.8,5.8,61.0,13.0,Nairobi
2020-03-13,25.1,16.5,26.0,17.5,2.0,2.0,51.0,14.2,Nairobi
2020-03-14,24.6,15.7,25.0,16.4,3.3,3.3,55.0,11.9,Nairobi
2020-03-15,26.3,16.9,27.2,18.2,2.4,2.4,51.0,13.2,Nairobi
2020-03-16,25.9,16.5,26.9,17.5,1.0,1.0,51.0,13.2,Nairobi
2020-03-17,24.8,16.1,26.9,17.4,4.0,4.0,53.0,14.3,Nairobi
2020-03-18,23.8,16.6,24.0,17.2,40.2,40.2,65.0,16.6,Nairobi
2020-03-19,23.6,16.1,26.8,17.1,5.7,5.7,53.0,13.8,Nairobi
2020-03-20,22.5,15.9,23.4,16.4,9.8,9.8,63.0,16.7,Nairobi
2020-03-21,24.6,15.7,24.8,15.6,17.3,17.3,65.0,17.6,Nairobi
2020-03-22,24.4,14.6,26.0,15.0,2.7,2.7,53.0,15.4,Nairobi
2020-03-23,23.7,15.3,26.0,15.6,7.5,7.5,63.0,11.3,Nairobi
2020-03-24,24.4,15.4,26.6,16.3,5.9,5.9,55.0,10.1,Nairobi
2020-03-25,25.2,16.3,28.1,17.3,5.1,5.1,53.0,10.8,Nairobi
2020-03-26,25.2,14.6,28.8,15.3,13.8,13.8,63.0,8.7,Nairobi
2020-03-27,22.1,15.6,23.6,16.7,24.5,24.5,63.0,8.8,Nairobi
2020-03-28,24.3,14.9,26.4,15.9,6.3,6.3,63.0,15.3,Nairobi
2020-03-29,23.7,14.8,25.7,15.4,6.8,6.8,61.0,11.0,Nairobi
2020-03-30,24.9,14.3,27.1,15.3,4.2,4.2,61.0,13.5,Nairobi
2020-03-31,24.5,16.4,25.6,18.0,1.9,1.9,51.0,15.8,Nairobi
2020-04-01,25.0,16.4,26.0,17.9,3.8,3.8,53.0,16.2,Nairobi
2020-04-02,25.5,17.1,26.7,18.5,3.5,3.5,53.0,15.5,Nairobi
2020-04-03,24.6,15.7,24.6,16.2,2.8,2.8,51.0,17.6,Nairobi
2020-04-04,23.9,16.4,25.7,17.2,1.9,1.9,51.0,11.2,Nairobi
2020-04-05,23.5,16.1,24.3,16.3,8.0,8.0,63.0,13.0,Nairobi
2020-04-06,23.8,15.9,26.5,16.8,1.8,1.8,51.0,9.5,Nairobi
2020-04-07,23.9,16.1,26.4,17.4,1.5,1.5,51.0,14.3,Nairobi
2020-04-08,24.6,15.8,25.1,16.9,1.0,1.0,53.0,14.0,Nairobi
2020-04-09,23.8,16.0,26.5,17.0,2.7,2.7,51.0,11.6,Nairobi
2020-04-10,24.7,16.3,27.3,17.4,2.7,2.7,51.0,9.2,Nairobi
2020-04-11,24.9,14.3,26.8,14.4,1.6,1.6,51.0,9.3,Nairobi
2020-04-12,25.3,15.0,27.5,15.6,1.0,1.0,51.0,9.2,Nairobi
2020-04-13,24.3,16.6,26.5,17.5,13.4,13.4,63.0,11.3,Nairobi
2020-04-14,23.9,16.6,27.4,17.9,22.2,22.2,63.0,9.8,Nairobi
2020-04-15,25.7,15.4,29.1,16.7,63.2,63.2,65.0,9.7,Nairobi
2020-04-16,24.9,16.1,26.5,16.9,25.6,25.6,65.0,8.9,Nairobi
2020-04-17,24.6,15.4,27.1,16.2,5.8,5.8,61.0,10.4,Nairobi
2020-04-18,24.8,17.0,27.3,18.5,13.9,13.9,63.0,11.5,Nairobi
2020-04-19,22.3,16.0,23.3,16.1,4.6,4.6,55.0,13.7,Nairobi
2020-04-20,21.8,15.8,22.7,16.7,4.8,4.8,61.0,9.4,Nairobi
2020-04-21,22.3,15.9,22.1,16.6,9.6,9.6,61.0,13.5,Nairobi
2020-04-22,22.7,15.8,24.5,15.8,26.1,26.1,65.0,11.5,Nairobi
2020-04-23,19.5,15.5,21.1,16.3,17.2,17.2,63.0,10.8,Nairobi
2020-04-24,23.9,15.0,25.6,16.0,14.4,14.4,63.0,9.4,Nairobi
2020-04-25,21.0,15.7,22.8,16.0,25.8,25.8,63.0,10.7,Nairobi
2020-04-26,22.3,15.9,23.4,16.9,5.8,5.8,55.0,9.3,Nairobi
2020-04-27,23.4,15.4,24.4,16.1,9.8,9.8,61.0,12.7,Nairobi
2020-04-28,23.5,14.4,27.5,15.2,12.4,12.4,65.0,11.8,Nairobi
2020-04-29,22.7,15.8,23.3,16.6,14.1,14.1,63.0,13.0,Nairobi
2020-04-30,22.6,16.1,23.6,16.7,3.3,3.3,51.0,11.7,Nairobi
2020-05-01,22.9,16.0,24.1,16.9,7.3,7.3,53.0,12.9,Nairobi
2020-05-02,23.4,15.3,24.4,16.3,3.1,3.1,53.0,13.3,Nairobi
2020-05-03,23.0,15.3,24.6,16.2,2.7,2.7,51.0,9.9,Nairobi
2020-05-04,24.6,15.8,26.1,17.0,13.4,13.4,63.0,11.6,Nairobi
2020-05-05,24.1,16.3,26.2,17.0,7.9,7.9,63.0,9.7,Nairobi
2020-05-06,24.2,16.3,24.6,17.1,11.5,11.5,63.0,14.8,Nairobi
2020-05-07,23.2,15.6,23.7,16.6,2.7,2.7,53.0,15.1,Nairobi
2020-05-08,21.9,14.8,22.4,15.6,3.8,3.8,53.0,11.7,Nairobi
2020-05-09,22.6,15.5,24.5,16.7,4.5,4.5,53.0,11.2,Nairobi
2020-05-10,21.6,15.3,21.9,16.6,2.3,2.3,53.0,13.2,Nairobi
2020-05-11,22.5,14.7,23.6,15.7,15.8,15.8,63.0,15.6,Nairobi
2020-05-12,23.4,14.7,24.5,15.4,1.9,1.9,51.0,10.4,Nairobi
2020-05-13,25.1,15.0,26.2,16.0,1.3,1.3,51.0,10.4,Nairobi
2020-05-14,24.8,15.7,26.0,16.5,0.7,0.7,51.0,9.4,Nairobi
2020-05-15,21.4,15.6,23.1,16.1,22.9,22.9,63.0,12.5,Nairobi
2020-05-16,22.2,15.3,22.1,16.3,3.8,3.8,53.0,11.3,Nairobi
2020-05-17,22.0,15.0,22.6,15.7,0.8,0.8,51.0,7.8,Nairobi
2020-05-18,23.4,14.0,24.9,14.3,0.3,0.3,51.0,7.9,Nairobi
2020-05-19,23.5,12.2,23.5,11.6,0.4,0.4,51.0,9.0,Nairobi
2020-05-20,22.3,13.5,23.1,13.8,2.4,2.4,53.0,12.1,Nairobi
2020-05-21,21.5,14.2,21.8,14.5,1.1,1.1,51.0,13.4,Nairobi
2020-05-22,22.4,15.1,22.5,15.7,1.5,1.5,51.0,11.3,Nairobi
2020-05-23,23.0,11.9,24.2,11.1,0.0,0.0,3.0,10.2,Nairobi
2020-05-24,23.6,12.6,23.7,12.4,0.7,0.7,51.0,11.6,Nairobi
2020-05-25,23.9,13.3,24.6,13.3,0.0,0.0,3.0,11.3,Nairobi
2020-05-26,23.0,13.3,23.7,13.2,0.3,0.3,51.0,8.1,Nairobi
2020-05-27,23.8,15.1,25.3,15.8,0.4,0.4,51.0,8.1,Nairobi
2020-05-28,23.6,15.9,24.9,17.4,2.7,2.7,53.0,9.8,Nairobi
2020-05-29,24.6,14.6,24.5,15.0,0.3,0.3,51.0,14.3,Nairobi
2020-05-30,24.2,11.2,24.2,10.7,0.0,0.0,3.0,10.6,Nairobi
2020-05-31,24.0,10.5,24.6,9.5,0.0,0.0,3.0,10.3,Nairobi
2020-06-01,23.6,11.9,23.9,11.5,0.0,0.0,3.0,12.0,Nairobi
2020-06-02,23.4,12.5,22.9,12.3,1.0,1.0,53.0,14.3,Nairobi
2020-06-03,23.1,14.2,23.6,14.2,0.7,0.7,51.0,12.7,Nairobi
2020-06-04,24.6,14.3,23.8,15.0,0.1,0.1,51.0,13.0,Nairobi
2020-06-05,24.6,11.4,25.7,10.5,0.0,0.0,3.0,13.0,Nairobi
2020-06-06,25.1,11.4,25.5,10.5,0.0,0.0,3.0,11.3,Nairobi
2020-06-07,23.1,12.8,23.1,13.1,1.8,1.8,53.0,9.7,Nairobi
2020-06-08,19.7,15.2,19.8,15.5,8.0,8.0,55.0,8.8,Nairobi
2020-06-09,21.9,13.7,21.6,14.2,0.7,0.7,51.0,12.7,Nairobi
2020-06-10,18.4,15.0,18.4,15.3,7.2,7.2,55.0,12.0,Nairobi
2020-06-11,23.1,13.1,23.8,13.1,2.0,2.0,51.0,9.0,Nairobi
2020-06-12,22.8,12.4,24.4,12.5,3.0,3.0,61.0,11.5,Nairobi
2020-06-13,22.7,15.0,23.8,14.9,4.3,4.3,53.0,10.4,Nairobi
2020-06-14,22.4,15.2,23.0,15.6,10.3,10.3,61.0,14.7,Nairobi
2020-06-15,20.0,13.6,19.1,13.7,0.1,0.1,51.0,12.1,Nairobi
2020-06-16,20.9,13.4,20.5,13.2,0.1,0.1,51.0,10.1,Nairobi
2020-06-17,20.6,13.9,20.6,13.7,0.7,0.7,51.0,10.7,Nairobi
2020-06-18,22.4,13.1,22.1,12.7,0.0,0.0,3.0,11.9,Nairobi
2020-06-19,22.0,13.9,21.2,14.2,0.0,0.0,3.0,10.0,Nairobi
2020-06-20,22.4,13.0,22.7,13.0,0.1,0.1,51.0,15.3,Nairobi
2020-06-21,21.9,13.4,22.0,13.4,0.6,0.6,51.0,14.8,Nairobi
2020-06-22,22.2,14.4,21.9,15.1,0.0,0.0,3.0,10.8,Nairobi
2020-06-23,23.3,13.6,23.9,13.4,0.6,0.6,51.0,12.3,Nairobi
2020-06-24,22.1,14.5,21.9,14.7,1.8,1.8,51.0,10.7,Nairobi
2020-06-25,22.3,12.7,22.5,12.6,0.1,0.1,51.0,12.2,Nairobi
2020-06-26,22.1,11.3,21.9,11.0,0.0,0.0,3.0,10.1,Nairobi
2020-06-27,22.6,13.2,22.8,13.1,1.0,1.0,51.0,9.8,Nairobi
2020-06-28,23.0,13.3,22.9,13.4,0.0,0.0,3.0,10.8,Nairobi
2020-06-29,23.0,10.9,23.3,10.5,0.0,0.0,3.0,13.4,Nairobi
2020-06-30,23.1,9.4,22.9,8.2,0.0,0.0,3.0,11.7,Nairobi
2020-07-01,21.6,13.3,20.3,12.6,0.6,0.6,51.0,11.8,Nairobi
2020-07-02,21.4,13.5,20.3,13.1,0.5,0.5,51.0,12.1,Nairobi
2020-07-03,20.9,13.8,19.9,14.0,0.8,0.8,51.0,10.3,Nairobi
2020-07-04,22.5,11.3,22.2,10.6,0.0,0.0,3.0,12.1,Nairobi
2020-07-05,21.1,12.6,20.1,12.2,0.1,0.1,51.0,10.2,Nairobi
2020-07-06,21.6,13.7,20.6,12.8,0.3,0.3,51.0,14.8,Nairobi
2020-07-07,22.9,14.1,22.3,13.9,0.5,0.5,51.0,11.6,Nairobi
2020-07-08,22.4,12.3,22.4,11.9,0.8,0.8,51.0,10.8,Nairobi
2020-07-09,22.3,11.5,22.1,10.9,1.6,1.6,51.0,14.3,Nairobi
2020-07-10,22.9,13.5,22.9,13.5,2.3,2.3,51.0,14.3,Nairobi
2020-07-11,23.1,9.8,23.1,9.1,0.0,0.0,3.0,12.4,Nairobi
2020-07-12,23.5,14.2,23.7,14.3,0.3,0.3,51.0,13.3,Nairobi
2020-07-13,21.8,11.5,20.7,11.0,0.9,0.9,51.0,12.0,Nairobi
2020-07-14,22.0,13.5,21.8,13.7,4.2,4.2,61.0,9.5,Nairobi
2020-07-15,21.5,14.1,21.8,14.5,1.2,1.2,51.0,11.6,Nairobi
2020-07-16,20.2,14.3,20.8,13.5,4.3,4.3,61.0,13.1,Nairobi
2020-07-17,22.0,12.8,20.3,12.3,0.0,0.0,3.0,14.8,Nairobi
2020-07-18,20.8,12.4,19.8,10.7,0.1,0.1,51.0,13.5,Nairobi
2020-07-19,19.7,12.3,18.6,11.3,0.4,0.4,51.0,9.0,Nairobi
2020-07-20,19.5,10.8,18.8,9.9,0.0,0.0,3.0,10.7,Nairobi
2020-07-21,21.3,12.4,20.1,11.7,1.7,1.7,53.0,11.8,Nairobi
2020-07-22,22.9,13.2,22.8,13.3,3.7,3.7,53.0,14.8,Nairobi
2020-07-23,24.2,13.3,23.7,12.5,0.3,0.3,51.0,15.5,Nairobi
2020-07-24,23.2,12.9,22.4,12.3,0.0,0.0,3.0,14.0,Nairobi
2020-07-25,23.3,13.3,22.5,11.9,0.0,0.0,3.0,11.9,Nairobi
2020-07-26,23.0,10.3,22.7,8.9,0.0,0.0,3.0,13.6,Nairobi
2020-07-27,21.2,12.4,20.9,11.8,0.6,0.6,51.0,12.4,Nairobi
2020-07-28,19.5,14.7,18.7,14.9,0.6,0.6,51.0,12.6,Nairobi
2020-07-29,21.6,14.2,21.6,14.1,0.6,0.6,51.0,9.1,Nairobi
2020-07-30,22.1,12.2,23.0,11.6,0.3,0.3,51.0,10.7,Nairobi
2020-07-31,22.8,11.4,23.2,10.8,0.8,0.8,51.0,11.2,Nairobi
2020-08-01,23.0,13.2,22.5,13.3,0.0,0.0,3.0,16.0,Nairobi
2020-08-02,22.2,10.8,21.5,10.3,0.2,0.2,51.0,16.9,Nairobi
2020-08-03,22.4,8.9,21.0,7.9,0.0,0.0,3.0,14.5,Nairobi
2020-08-04,22.7,10.6,23.1,9.7,0.0,0.0,3.0,14.6,Nairobi
2020-08-05,22.6,10.8,21.3,10.0,0.0,0.0,3.0,12.6,Nairobi
2020-08-06,25.4,11.3,25.9,10.8,0.2,0.2,51.0,12.3,Nairobi
2020-08-07,25.3,11.6,25.0,10.7,0.1,0.1,51.0,13.1,Nairobi
2020-08-08,23.9,13.2,22.7,12.9,0.3,0.3,51.0,16.5,Nairobi
2020-08-09,22.7,12.4,21.1,11.9,0.0,0.0,3.0,13.0,Nairobi
2020-08-10,25.2,11.0,24.6,10.1,0.3,0.3,51.0,12.5,Nairobi
2020-08-11,26.7,12.7,28.0,13.0,0.8,0.8,51.0,12.2,Nairobi
2020-08-12,23.7,13.3,24.6,13.6,5.1,5.1,53.0,13.9,Nairobi
2020-08-13,24.9,14.7,26.6,15.8,3.0,3.0,53.0,7.2,Nairobi
2020-08-14,23.2,15.1,24.9,15.6,4.0,4.0,53.0,12.0,Nairobi
2020-08-15,25.6,14.3,26.1,15.1,3.2,3.2,53.0,11.2,Nairobi
2020-08-16,21.8,13.2,21.6,13.4,0.0,0.0,3.0,11.4,Nairobi
2020-08-17,22.9,13.5,23.8,13.1,1.2,1.2,51.0,12.6,Nairobi
2020-08-18,24.6,13.4,24.8,13.7,0.1,0.1,51.0,19.0,Nairobi
2020-08-19,21.7,14.7,21.2,14.5,0.6,0.6,51.0,10.4,Nairobi
2020-08-20,22.2,14.7,22.2,15.0,2.2,2.2,53.0,11.1,Nairobi
2020-08-21,21.7,13.7,20.5,13.8,3.1,3.1,55.0,14.8,Nairobi
2020-08-22,21.5,13.2,20.8,13.2,3.3,3.3,53.0,16.5,Nairobi
2020-08-23,20.0,14.0,19.6,13.9,3.8,3.8,53.0,10.9,Nairobi
2020-08-24,20.9,14.1,21.0,14.4,4.9,4.9,53.0,12.4,Nairobi
2020-08-25,23.4,14.3,23.2,14.4,1.0,1.0,51.0,12.1,Nairobi
2020-08-26,23.5,13.9,22.7,13.5,0.3,0.3,51.0,12.0,Nairobi
2020-08-27,23.4,13.0,23.3,13.0,0.6,0.6,51.0,13.0,Nairobi
2020-08-28,23.9,14.1,24.2,14.6,1.4,1.4,51.0,13.9,Nairobi
2020-08-29,24.5,11.9,25.4,11.8,0.0,0.0,3.0,13.4,Nairobi
2020-08-30,25.7,12.4,27.3,12.2,0.0,0.0,3.0,14.3,Nairobi
2020-08-31,24.9,10.8,25.9,9.7,0.0,0.0,2.0,13.2,Nairobi
2020-09-01,24.3,12.2,25.3,11.4,0.0,0.0,3.0,11.5,Nairobi
2020-09-02,24.7,11.1,24.3,10.0,0.0,0.0,3.0,11.5,Nairobi
2020-09-03,24.0,11.5,22.9,10.7,0.0,0.0,3.0,11.2,Nairobi
2020-09-04,24.3,11.3,25.2,10.7,3.8,3.8,61.0,12.3,Nairobi
2020-09-05,22.2,14.3,23.4,15.2,14.5,14.5,65.0,11.1,Nairobi
2020-09-06,21.3,15.1,22.8,15.3,18.3,18.3,63.0,11.1,Nairobi
2020-09-07,17.1,13.6,17.0,14.1,4.9,4.9,53.0,11.5,Nairobi
2020-09-08,19.9,12.9,19.8,13.0,0.8,0.8,51.0,9.5,Nairobi
2020-09-09,20.2,10.6,19.8,9.9,0.4,0.4,51.0,10.4,Nairobi
2020-09-10,21.4,11.6,21.1,11.0,0.0,0.0,3.0,8.0,Nairobi
2020-09-11,20.7,13.8,20.0,13.3,2.0,2.0,51.0,14.7,Nairobi
2020-09-12,22.4,13.3,22.7,13.1,0.6,0.6,51.0,11.6,Nairobi
2020-09-13,25.0,12.0,24.4,11.4,0.1,0.1,51.0,12.6,Nairobi
2020-09-14,25.0,12.8,25.3,11.9,0.0,0.0,3.0,12.6,Nairobi
2020-09-15,24.1,13.9,24.2,14.1,1.1,1.1,51.0,9.7,Nairobi
2020-09-16,26.6,13.3,26.8,12.9,0.0,0.0,3.0,11.3,Nairobi
2020-09-17,26.1,11.7,27.7,11.2,0.0,0.0,3.0,13.4,Nairobi
2020-09-18,24.7,12.1,25.3,11.4,0.2,0.2,51.0,15.6,Nairobi
2020-09-19,23.3,14.7,23.9,14.6,2.2,2.2,53.0,9.7,Nairobi
2020-09-20,23.1,14.6,24.7,15.1,1.3,1.3,51.0,8.8,Nairobi
2020-09-21,24.1,12.8,26.1,12.1,0.9,0.9,51.0,11.2,Nairobi
2020-09-22,25.3,13.7,27.0,13.7,0.3,0.3,51.0,12.1,Nairobi
2020-09-23,26.0,11.9,27.1,11.0,0.3,0.3,51.0,17.2,Nairobi
2020-09-24,23.4,14.1,22.3,14.9,0.8,0.8,51.0,12.5,Nairobi
2020-09-25,23.4,15.5,24.3,16.2,14.7,14.7,63.0,9.5,Nairobi
2020-09-26,23.8,13.7,25.4,14.3,7.4,7.4,63.0,15.6,Nairobi
2020-09-27,25.7,14.6,26.7,14.5,0.0,0.0,3.0,12.4,Nairobi
2020-09-28,24.2,11.9,25.4,11.7,0.2,0.2,51.0,13.7,Nairobi
2020-09-29,25.9,13.0,27.5,13.0,0.2,0.2,51.0,11.7,Nairobi
2020-09-30,25.9,15.9,27.0,16.0,1.4,1.4,51.0,14.2,Nairobi
2020-10-01,25.2,15.2,26.2,14.9,1.2,1.2,51.0,10.9,Nairobi
2020-10-02,25.8,14.6,25.5,14.9,1.7,1.7,55.0,15.1,Nairobi
2020-10-03,25.9,14.9,25.1,14.1,3.2,3.2,61.0,14.5,Nairobi
2020-10-04,27.0,14.1,27.4,13.8,0.0,0.0,3.0,17.3,Nairobi
2020-10-05,26.7,13.0,27.6,12.0,0.0,0.0,3.0,13.6,Nairobi
2020-10-06,27.0,14.1,27.0,14.2,0.0,0.0,3.0,10.4,Nairobi
2020-10-07,28.0,13.2,28.9,11.5,0.0,0.0,3.0,17.3,Nairobi
2020-10-08,27.8,13.2,28.5,13.1,0.0,0.0,3.0,14.5,Nairobi
2020-10-09,26.9,15.9,28.2,15.5,0.1,0.1,51.0,9.4,Nairobi
2020-10-10,27.0,15.6,27.4,15.4,2.1,2.1,53.0,13.1,Nairobi
2020-10-11,27.2,15.0,28.0,15.6,1.3,1.3,53.0,13.0,Nairobi
2020-10-12,25.7,14.0,27.2,13.8,0.8,0.8,51.0,10.1,Nairobi
2020-10-13,27.7,12.8,28.6,12.5,0.0,0.0,3.0,12.1,Nairobi
2020-10-14,25.7,15.9,25.4,15.7,1.3,1.3,51.0,13.0,Nairobi
2020-10-15,27.1,14.1,27.1,14.7,0.3,0.3,51.0,12.5,Nairobi
2020-10-16,25.4,14.9,26.2,14.4,10.3,10.3,63.0,13.9,Nairobi
2020-10-17,25.2,14.5,26.6,14.4,1.4,1.4,53.0,10.6,Nairobi
2020-10-18,23.7,15.1,23.8,15.7,2.1,2.1,53.0,14.0,Nairobi
2020-10-19,25.0,14.7,26.6,15.0,5.5,5.5,63.0,10.9,Nairobi
2020-10-20,22.7,15.7,23.1,16.5,12.4,12.4,63.0,11.0,Nairobi
2020-10-21,24.5,15.0,26.1,15.4,1.3,1.3,51.0,12.3,Nairobi
2020-10-22,26.5,12.8,26.7,12.3,0.0,0.0,3.0,12.5,Nairobi
2020-10-23,25.5,14.8,26.7,15.1,0.7,0.7,51.0,10.6,Nairobi
2020-10-24,25.8,15.2,26.5,16.2,0.9,0.9,51.0,11.1,Nairobi
2020-10-25,24.0,16.1,24.7,16.8,2.8,2.8,53.0,13.0,Nairobi
2020-10-26,21.6,15.8,21.3,16.5,3.7,3.7,53.0,12.4,Nairobi
2020-10-27,22.8,14.1,25.5,14.4,14.2,14.2,63.0,15.2,Nairobi
2020-10-28,23.8,14.7,23.9,15.4,5.7,5.7,53.0,16.0,Nairobi
2020-10-29,22.5,15.5,22.2,15.4,6.7,6.7,55.0,14.4,Nairobi
2020-10-30,21.8,14.4,21.5,15.1,12.7,12.7,63.0,13.5,Nairobi
2020-10-31,23.3,13.7,23.4,14.1,0.9,0.9,51.0,13.3,Nairobi
2020-11-01,23.9,14.3,23.1,14.8,1.8,1.8,51.0,11.7,Nairobi
2020-11-02,24.4,15.3,24.8,14.9,1.8,1.8,51.0,16.3,Nairobi
2020-11-03,22.6,15.2,23.5,15.2,1.3,1.3,51.0,14.7,Nairobi
2020-11-04,23.1,15.5,25.4,15.4,6.9,6.9,53.0,16.2,Nairobi
2020-11-05,22.8,15.8,25.1,16.1,13.2,13.2,61.0,12.6,Nairobi
2020-11-06,22.3,15.7,26.1,16.3,7.2,7.2,53.0,9.6,Nairobi
2020-11-07,23.9,15.4,25.2,15.3,1.7,1.7,51.0,14.0,Nairobi
2020-11-08,24.0,14.2,25.5,14.3,3.2,3.2,53.0,12.6,Nairobi
2020-11-09,23.7,15.4,25.0,16.7,3.1,3.1,53.0,14.1,Nairobi
2020-11-10,22.6,15.4,22.8,15.4,3.2,3.2,53.0,16.9,Nairobi
2020-11-11,23.0,15.5,21.5,15.9,2.8,2.8,51.0,16.4,Nairobi
2020-11-12,24.4,15.2,24.2,15.7,1.5,1.5,51.0,20.2,Nairobi
2020-11-13,23.0,15.5,24.2,15.6,3.9,3.9,51.0,17.8,Nairobi
2020-11-14,22.9,15.4,24.3,15.5,2.9,2.9,53.0,15.7,Nairobi
2020-11-15,23.8,14.9,25.1,15.6,0.9,0.9,51.0,17.1,Nairobi
2020-11-16,22.2,14.5,22.1,14.9,1.8,1.8,51.0,16.0,Nairobi
2020-11-17,24.2,15.4,24.9,15.7,1.8,1.8,51.0,18.0,Nairobi
2020-11-18,25.1,15.1,24.1,15.7,1.0,1.0,51.0,20.6,Nairobi
2020-11-19,25.2,15.2,25.2,15.7,2.9,2.9,55.0,14.8,Nairobi
2020-11-20,22.5,15.7,22.2,16.0,4.3,4.3,61.0,13.4,Nairobi
2020-11-21,25.1,15.1,25.9,15.4,0.3,0.3,51.0,15.1,Nairobi
2020-11-22,24.0,16.0,24.9,16.3,3.7,3.7,53.0,12.7,Nairobi
2020-11-23,25.4,15.1,27.2,15.7,1.3,1.3,51.0,10.9,Nairobi
2020-11-24,25.1,15.3,24.7,15.9,1.0,1.0,51.0,12.2,Nairobi
2020-11-25,25.9,13.7,27.1,14.0,0.3,0.3,51.0,9.5,Nairobi
2020-11-26,25.1,14.2,25.7,14.7,2.6,2.6,53.0,13.8,Nairobi
2020-11-27,23.8,16.2,25.0,17.0,24.5,24.5,63.0,14.3,Nairobi
2020-11-28,20.6,15.6,22.7,15.9,13.8,13.8,63.0,15.2,Nairobi
2020-11-29,21.6,14.6,21.7,15.0,3.5,3.5,53.0,15.9,Nairobi
2020-11-30,25.2,12.5,27.1,12.3,0.0,0.0,3.0,9.5,Nairobi
2020-12-01,24.7,14.9,24.8,15.4,2.2,2.2,53.0,13.9,Nairobi
2020-12-02,23.6,15.9,23.2,15.9,6.6,6.6,63.0,18.2,Nairobi
2020-12-03,23.4,15.5,23.3,15.9,0.8,0.8,51.0,20.6,Nairobi
2020-12-04,23.9,15.5,24.0,15.8,0.6,0.6,51.0,16.3,Nairobi
2020-12-05,24.9,14.1,26.2,14.4,0.2,0.2,51.0,12.3,Nairobi
2020-12-06,24.0,15.5,25.1,15.9,0.8,0.8,51.0,14.5,Nairobi
2020-12-07,24.9,14.8,25.8,15.5,0.8,0.8,51.0,16.4,Nairobi
